계약연월,매매가격지수,시군구,매매가격,전세가격지수,소비자물가지수-총지수,PIR,PIR_소득,PIR_처분가능소득,소득,처분가능소득,구별 인구이동수,부동산 정책 시행,지하철,백화점,아파트브랜드,혼인건수,미분양주택현황(호),스타벅스 수,dfg,도시지역면적 (㎡),주거지역면적 (㎡),상업지역면적 (㎡),공업지역면적 (㎡),녹지지역면적 (㎡)
201901,100,강남구,159713.3009,100,101.73,23.4,18.94188845,23.4109083,438.8,355,-156,0,28,4,17,2519,0,,강남구201901,39497268,24188974,1677285,0,13631009
201902,99.5,강남구,147083.3333,98.9,104.86,23.6,19.27739064,23.56276713,459.3,375.8,64,0,28,4,18,2519,0,,강남구201901,39497268,24188974,1677285,0,13631009
201903,98.9,강남구,164073.7389,98,78.533,27.1,21.21452751,27.08919393,470.4,368.4,-146,0,28,4,18,2519,0,,강남구201901,39497268,24188974,1677285,0,13631009
201904,98.5,강남구,160701.9829,97.6,83.295,25.6,21.33671644,25.64334294,292.9,243.7,77,0,28,4,18,2519,-,,강남구201901,39497268,24188974,1677285,0,13631009
201905,98.3,강남구,166934.2704,97.5,89.875,27.4,22.54420802,27.36455512,343,282.6,131,0,28,4,18,2519,20,,강남구201901,39497268,24188974,1677285,0,13631009
201906,98.2,강남구,163074.7615,97.4,96.807,30.2,24.57219838,30.18366398,354.5,288.6,144,0,28,4,18,2519,-,,강남구201901,39497268,24188974,1677285,0,13631009
201907,98.8,강남구,177765.0167,97.4,99.49,25.5,20.9583766,25.52310686,409.3,336.1,166,0,28,4,18,2519,0,,강남구201901,39497268,24188974,1677285,0,13631009
201908,99.3,강남구,167143.0922,97.4,103.12,22.8,18.53514686,22.82395479,451.7,366.8,455,0,28,4,20,2519,0,69,강남구201901,39497268,24188974,1677285,0,13631009
200701,81.7,강동구,36058.39783,58.5,96.925,23,18.56312398,22.95425835,419.3,339.1,118,1,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200702,81.8,강동구,34595.55686,58.7,100.33,22.5,18.31574095,22.45213935,427.1,348.4,113,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200703,81.8,강동구,40444.30338,58.9,104.32,23.6,19.07066793,23.55423898,453.7,367.4,307,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200704,81.1,강동구,36984.20157,59.1,76.821,25.4,21.0659308,25.40225366,275.8,228.7,-70,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200705,79.9,강동구,40802.34101,58.8,80.094,26.6,21.95406581,26.61407938,296.6,244.6,23,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200706,79.9,강동구,41267.60704,58.7,87.589,29.7,24.40675183,29.74605642,337.1,276.6,-29,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200707,80,강동구,39936.4589,58.5,94.473,25.7,20.81315989,25.72511757,385.8,312.1,60,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200708,79.9,강동구,38356.7879,58.5,97.574,23.5,19.1024319,23.48118741,404.1,328.7,345,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200709,79.9,강동구,39182.93606,58.5,100.88,22.9,18.78139919,22.90175962,430.2,352.8,42,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200710,79.8,강동구,39183.49959,58.5,105.04,23.5,18.59180073,23.50450964,476.3,376.7,52,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200711,79.7,강동구,40463.8914,58.5,77.675,26,21.59433711,26.04809472,286.3,237.4,-116,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200712,79.4,강동구,41460.71959,58.4,81.656,27.6,22.69156021,27.60247816,313.4,257.7,-145,0,10,1,0,3216,-,,강동구200701,24580000,13113811,579673,0,10886516
200801,79.4,강동구,40194.54863,58.4,88.057,30.5,24.77446403,30.45331768,347.2,282.5,106,0,10,1,0,3154,-,,강동구200801,24580000,13113811,579673,0,10886516
200802,79.3,강동구,37983.44517,58.4,95.482,26.9,21.77146203,26.9276501,389.8,315.1,-6,0,10,1,0,3154,63,,강동구200801,24580000,13113811,579673,0,10886516
200803,79.5,강동구,38765.14061,58.7,98.782,23.5,19.23818695,23.53057728,416.3,340.4,-100,0,10,1,0,3154,55,,강동구200801,24580000,13113811,579673,0,10886516
200804,79.7,강동구,42107.0523,58.8,101.86,22.9,18.60482051,22.88288507,455.5,370.4,-26,0,10,1,0,3154,50,,강동구200801,24580000,13113811,579673,0,10886516
200805,79.5,강동구,41071.4988,58.8,105.07,25.3,19.64915651,25.33129721,474.8,368.3,2,0,10,1,0,3154,39,,강동구200801,24580000,13113811,579673,0,10886516
200806,78.6,강동구,39893.27782,58.9,78.221,22.2,18.40922799,22.23935044,281.6,233.1,-99,0,10,1,0,3154,33,,강동구200801,24580000,13113811,579673,0,10886516
200807,78.3,강동구,40453.71809,58.8,82.827,27.1,22.32925157,27.13092714,307.5,253,76,0,10,1,0,3154,31,,강동구200801,24580000,13113811,579673,0,10886516
200808,78.1,강동구,41275.27384,58.6,89.875,30.3,24.87664752,30.33184843,345,282.9,50,0,10,1,0,3154,31,,강동구200801,24580000,13113811,579673,0,10886516
200809,77.7,강동구,41329.35516,58.1,96.158,25.9,21.21431766,25.90600086,388.3,318,6,0,10,1,1,3154,81,,강동구200801,24580000,13113811,579673,0,10886516
200810,76.6,강동구,36621.42419,56.4,98.845,22.8,18.54390754,22.77659215,415.2,338.1,667,0,10,1,1,3154,81,,강동구200801,24580000,13113811,579673,0,10886516
200811,75.1,강동구,36991.43915,54.7,102.98,23.1,18.77831202,23.14016147,444.5,360.7,606,1,10,1,1,3154,81,,강동구200801,24580000,13113811,579673,0,10886516
200812,72.4,강동구,40984.94053,52.3,105.21,27.4,21.71510258,27.38678321,460.6,365.2,205,0,10,1,1,3154,73,,강동구200801,24580000,13113811,579673,0,10886516
200901,72.6,강동구,40497.60078,51.8,79.08,26.9,22.30318648,26.94703484,283.8,234.9,252,0,10,1,1,3343,74,,강동구200901,24580000,13113811,579673,0,10886516
200902,73.2,강동구,40997.96872,53.4,85.403,29.8,24.40192711,29.75016283,325.6,267,477,0,10,1,1,3343,72,,강동구200901,24580000,13113811,579673,0,10886516
200903,73.6,강동구,39889.00999,54.7,91.227,29.2,23.79764212,29.24489234,372.8,303.4,167,0,10,1,1,3343,62,,강동구200901,24580000,13113811,579673,0,10886516
200904,75.2,강동구,41479.70337,55.7,97.177,25.8,21.05756163,25.79061435,394.2,321.9,525,0,10,1,1,3343,66,,강동구200901,24580000,13113811,579673,0,10886516
200905,75.5,강동구,42190.73688,55.8,99.83,21.9,17.73350092,21.91742207,438.8,355,673,0,10,1,1,3343,60,,강동구200901,24580000,13113811,579673,0,10886516
200906,75.9,강동구,44498.7591,55.9,103.52,22.4,18.35882026,22.43999796,459.3,375.8,630,0,10,1,1,3343,50,,강동구200901,24580000,13113811,579673,0,10886516
200907,77.3,강동구,47128.3365,56,75.709,27.1,21.24705213,27.13072517,470.4,368.4,719,1,10,1,1,3343,55,,강동구200901,24580000,13113811,579673,0,10886516
200908,78.3,강동구,43674.01019,56.7,80.173,25.8,21.50581666,25.84657454,292.9,243.7,"1,072",0,10,1,1,3343,53,,강동구200901,24580000,13113811,579673,0,10886516
200909,80,강동구,44043.61509,58.3,86.184,26.9,22.14420886,26.87902912,343,282.6,535,1,10,1,1,3343,42,,강동구200901,24580000,13113811,579673,0,10886516
200910,80.1,강동구,44360.32041,59,93.03,28.3,23.00490985,28.25845934,354.5,288.6,403,0,10,1,1,3343,42,,강동구200901,24580000,13113811,579673,0,10886516
200911,79.6,강동구,41179.53836,59.7,97.465,23.6,19.39359917,23.61752121,409.3,336.1,232,0,10,1,1,3343,30,,강동구200901,24580000,13113811,579673,0,10886516
200912,79.6,강동구,41535.35499,59.8,100.55,21.2,17.24235589,21.23202769,451.7,366.8,62,0,10,1,1,3343,26,,강동구200901,24580000,13113811,579673,0,10886516
201001,80.3,강동구,43278.82678,60.3,104.55,24,19.54196913,24.01110704,434.7,353.8,177,0,10,1,1,3473,26,,강동구201001,24580000,13113811,579673,0,10886516
201002,80.9,강동구,44097.93754,61.1,77.019,24.2,20.04620518,24.21036494,271,224.4,167,0,10,1,1,3473,25,,강동구201001,24580000,13113811,579673,0,10886516
201003,80.9,강동구,45933.01931,61.8,80.719,24,19.93125917,24.04505814,303.3,251.4,-162,0,10,1,2,3473,26,,강동구201001,24580000,13113811,579673,0,10886516
201004,80.6,강동구,40675.98898,62.3,87.589,28,22.94040176,28.00727778,347.8,284.9,162,0,10,1,2,3473,24,,강동구201001,24580000,13113811,579673,0,10886516
201005,79.9,강동구,43792.02423,62.5,94.292,26.1,21.37103778,26.08234392,362,296.6,59,0,10,1,2,3473,323,,강동구201001,24580000,13113811,579673,0,10886516
201006,79.5,강동구,41932.66861,62.7,98.313,21.6,17.4630979,21.59401948,419.3,339.1,112,0,10,1,2,3473,323,,강동구201001,24580000,13113811,579673,0,10886516
201007,79.2,강동구,43706.302,62.7,100.87,21,16.99290407,20.95000123,441.6,358.2,91,0,10,1,2,3473,323,,강동구201001,24580000,13113811,579673,0,10886516
201008,78.7,강동구,40673.97698,62.8,105.33,23.7,19.07435665,23.69896978,444.5,357.8,-145,1,10,1,2,3473,323,,강동구201001,24580000,13113811,579673,0,10886516
201009,78.6,강동구,45099.38738,63.3,78.065,24.8,20.47652248,24.79501336,271.7,224.4,-107,0,10,1,2,3473,422,,강동구201001,24580000,13113811,579673,0,10886516
201010,78.5,강동구,43429.02845,64.3,81.968,24.9,20.59157232,24.93574901,303.3,250.5,-213,0,10,1,2,3473,330,,강동구201001,24580000,13113811,579673,0,10886516
201011,78.9,강동구,44347.60908,65.6,88.447,26.9,22.10602321,26.94201253,337.1,276.6,-383,0,10,1,2,3473,321,,강동구201001,24580000,13113811,579673,0,10886516
201012,79.2,강동구,44442.29539,65.8,95.644,25.6,20.76423872,25.5947206,371.3,301.3,-308,0,10,1,2,3473,363,,강동구201001,24580000,13113811,579673,0,10886516
201101,79.4,강동구,46451.7956,66.2,99.232,21,17.01111048,20.99097761,426,345.2,-8,0,10,1,2,3436,345,,강동구201101,24580000,13113811,579673,0,10886516
201102,79.8,강동구,46734.89225,67.1,101.89,21.9,17.94689565,21.88417838,430.2,352.8,657,0,10,1,2,3436,322,,강동구201101,24580000,13113811,579673,0,10886516
201103,80.1,강동구,43893.66259,68,105.26,25.4,20.09440058,25.37023264,453.1,358.8,335,1,10,1,2,3436,309,,강동구201101,24580000,13113811,579673,0,10886516
201104,80,강동구,42347.58667,68.5,78.456,26.9,22.32485127,26.92927491,286.3,237.4,-55,0,10,1,2,3436,289,,강동구201101,24580000,13113811,579673,0,10886516
201105,79.8,강동구,45318.66258,68.6,83.53,27.2,22.47202343,27.21143299,321.4,265.5,-86,0,10,1,2,3436,262,,강동구201101,24580000,13113811,579673,0,10886516
201106,79.4,강동구,42562.43259,68.8,89.695,29.6,24.25896525,29.57979437,329.6,270.3,-284,0,10,1,2,3436,245,,강동구201101,24580000,13113811,579673,0,10886516
201107,78.8,강동구,42667.63089,70.5,96.564,25.5,20.61204248,25.49364241,389.8,315.1,-201,0,10,1,2,3436,241,,강동구201101,24580000,13113811,579673,0,10886516
201108,78.8,강동구,41402.93673,71.9,99.56,21.6,17.45807106,21.57486789,440.3,356.3,-78,0,10,1,2,3436,205,,강동구201101,24580000,13113811,579673,0,10886516
201109,78.9,강동구,45418.31363,74.1,102.97,23.3,19.06677911,23.33565693,430.6,351.9,-170,0,10,1,2,3436,179,,강동구201101,24580000,13113811,579673,0,10886516
201110,78.8,강동구,43694.85374,75.8,74.269,26.4,20.49582563,26.42280601,474.8,368.3,-273,0,10,1,2,3436,153,,강동구201101,24580000,13113811,579673,0,10886516
201111,78.6,강동구,41590.34088,75.8,79.548,22.9,19.00202972,22.89830376,290.8,241.3,-87,0,10,1,2,3436,133,,강동구201101,24580000,13113811,579673,0,10886516
201112,78.2,강동구,43729.92294,75.8,85.872,31.3,25.77454136,31.31709101,307.5,253,-279,2,10,1,3,3436,168,,강동구201101,24580000,13113811,579673,0,10886516
201201,78.2,강동구,43547.89045,76.7,91.047,28,22.89114091,28.00248096,353.6,289.1,-185,0,10,1,3,3312,158,,강동구201201,24580000,13160584,579673,0,10839743
201202,78.2,강동구,43973.8432,77.7,97.069,23.6,19.06577985,23.58605889,412.4,333.3,-394,0,10,1,3,3312,115,,강동구201201,24580000,13160584,579673,0,10839743
201203,78.1,강동구,45161.67903,78.1,100.51,21.9,17.81658852,21.88326108,415.2,338.1,-710,0,10,1,3,3312,112,,강동구201201,24580000,13160584,579673,0,10839743
201204,77.7,강동구,44681.88381,77.8,103.16,23.2,19.07274517,23.22445135,431.2,354.1,-651,0,10,1,3,3312,112,,강동구201201,24580000,13160584,579673,0,10839743
201205,77.5,강동구,44867.60741,77.5,75.775,26.6,20.68971668,26.64196263,482.6,374.8,-476,1,10,1,3,3312,161,,강동구201201,24580000,13160584,579673,0,10839743
201206,77.3,강동구,41413.858,77.2,80.094,24.1,19.96364147,24.11466385,292,241.7,-364,0,10,1,3,3312,274,,강동구201201,24580000,13160584,579673,0,10839743
201207,76.8,강동구,41805.9398,76.6,86.808,28.4,23.37883686,28.44460885,324.9,267,-332,0,10,1,3,3312,271,,강동구201201,24580000,13160584,579673,0,10839743
201208,76,강동구,41111.0658,76.6,93.391,27.8,22.60521821,27.77952411,372.8,303.4,-227,2,10,1,3,3312,264,,강동구201201,24580000,13160584,579673,0,10839743
201209,75.2,강동구,44434.84112,76.9,97.438,24,19.43235005,24.02537917,414.2,335,-157,0,10,1,3,3312,305,,강동구201201,24580000,13160584,579673,0,10839743
201210,75,강동구,42661.74703,77.5,101.03,22.2,18.22473538,22.18614968,426.4,350.3,-378,0,10,1,3,3312,289,,강동구201201,24580000,13160584,579673,0,10839743
201211,74.7,강동구,42350.91314,77.8,104.19,22.6,18.48080586,22.58910103,459.3,375.8,-283,0,10,1,3,3312,319,,강동구201201,24580000,13160584,579673,0,10839743
201212,74.4,강동구,41129.01204,77.9,76.626,27.1,21.26209885,27.14993859,470.4,368.4,-268,0,10,1,3,3312,323,,강동구201201,24580000,13160584,579673,0,10839743
201301,74,강동구,42095.15056,78.2,81.578,24.8,20.67267292,24.84526814,292.9,243.7,-182,0,10,1,3,3166,321,,강동구201301,24580000,14051893,604653,0,9923454
201302,74.1,강동구,41251.35396,78.3,88.135,30,24.77578622,30.02537844,328.1,270.7,-164,0,10,1,3,3166,325,,강동구201301,24580000,14051893,604653,0,9923454
201303,74.3,강동구,41647.38004,78.4,94.563,27.3,22.11691349,27.29721576,366,296.6,-374,0,10,1,3,3166,328,,강동구201301,24580000,14051893,604653,0,9923454
201304,74.4,강동구,41450.41924,78.7,98.727,22.8,18.72327694,22.80120294,409.3,336.1,-402,2,10,1,3,3166,304,,강동구201301,24580000,14051893,604653,0,9923454
201305,74.4,강동구,42216.04732,78.9,101.15,22.1,18.03811729,22.11181759,427.1,348.4,-186,0,10,1,3,3166,258,,강동구201301,24580000,14051893,604653,0,9923454
201306,74.2,강동구,41933.61948,79,104.49,23.5,19.05143142,23.53047992,453.7,367.4,-349,0,10,1,3,3166,227,,강동구201301,24580000,14051893,604653,0,9923454
201307,73.9,강동구,42153.8626,79.3,77.752,22,18.24592196,22.00175926,275.8,228.7,-188,0,10,1,3,3166,195,,강동구201301,24580000,14051893,604653,0,9923454
201308,73.8,강동구,40418.56285,79.6,82.515,29.7,24.53501791,29.7428695,296.6,244.6,-199,1,10,1,3,3166,180,,강동구201301,24580000,14051893,604653,0,9923454
201309,73.7,강동구,44243.63091,80.9,89.154,27.6,22.64592912,27.64776459,347.8,284.9,-130,0,10,1,3,3166,166,,강동구201301,24580000,14051893,604653,0,9923454
201310,73.8,강동구,42956.58418,82,95.644,25.5,20.61337439,25.47818219,385.8,312.1,-303,0,10,1,3,3166,157,,강동구201301,24580000,14051893,604653,0,9923454
201311,73.8,강동구,42509.20725,82.9,98.845,22.5,18.30233404,22.49768709,404.1,328.7,-173,0,10,1,3,3166,145,,강동구201301,24580000,14051893,604653,0,9923454
201312,73.8,강동구,42578.45881,83.7,103,22.3,18.05900778,22.26436597,441.6,358.2,-519,0,10,1,3,3166,136,,강동구201301,24580000,14051893,604653,0,9923454
201401,73.7,강동구,43350.19071,84.4,105.17,24.1,19.08323715,24.12580352,476.3,376.7,-145,0,10,1,3,2977,126,,강동구201401,24580000,14051893,604653,0,9923454
201402,73.8,강동구,42221.16402,85,78.456,24.1,19.8821377,24.07527306,271.7,224.4,-190,0,10,1,3,2977,120,,강동구201401,24580000,14051893,604653,0,9923454
201403,73.9,강동구,43235.68826,85.5,84.466,26.4,21.7403982,26.44546523,313.4,257.7,-326,0,10,1,3,2977,114,,강동구201401,24580000,14051893,604653,0,9923454
201404,74,강동구,44833.19504,85.7,90.416,27.5,22.39886387,27.53317756,347.2,282.5,-354,0,10,1,3,2977,103,,강동구201401,24580000,14051893,604653,0,9923454
201405,74,강동구,41836.86712,85.6,96.384,25.8,20.96398589,25.84093589,371.3,301.3,-305,0,10,1,3,2977,158,,강동구201401,24580000,14051893,604653,0,9923454
201406,73.9,강동구,41352.88912,85.5,99.63,21.7,17.72074076,21.67456117,416.3,340.4,-198,0,10,1,3,2977,1019,,강동구201401,24580000,14051893,604653,0,9923454
201407,73.9,강동구,42263.07929,85.6,103.89,21.2,17.23672145,21.2002,455.5,370.4,-379,2,10,1,3,2977,1014,,강동구201401,24580000,14051893,604653,0,9923454
201408,74,강동구,42057.1809,85.8,75.055,26.2,20.73112404,26.17412934,453.1,358.8,-328,0,10,1,3,2977,1003,,강동구201401,24580000,14051893,604653,0,9923454
201409,74.4,강동구,44089.24974,86.1,79.471,26,21.54836074,26.03159383,281.6,233.1,-410,0,10,1,3,2977,988,,강동구201401,24580000,14051893,604653,0,9923454
201410,74.7,강동구,44155.41439,86.6,86.184,27.1,22.39216074,27.11472705,321.4,265.5,-406,0,10,1,3,2977,934,,강동구201401,24580000,14051893,604653,0,9923454
201411,74.7,강동구,44427.06833,86.7,92.58,28.1,23.07139184,28.13071818,345,282.9,-370,0,10,1,3,2977,782,,강동구201401,24580000,14051893,604653,0,9923454
201412,74.6,강동구,42504.08702,87.1,96.925,24.8,20.34617855,24.84586719,388.3,318,-478,0,10,1,3,2977,726,,강동구201401,24580000,14051893,604653,0,9923454
201501,74.8,강동구,43433.27869,87.8,100.33,21.4,17.27998585,21.35478831,440.3,356.3,-300,0,10,1,3,2753,653,,강동구201501,24556203,12972507,673622,0,10910074
201502,75.2,강동구,45092.00335,88.6,104.32,23.1,18.76281284,23.12106213,444.5,360.7,-698,0,10,1,3,2753,448,,강동구201501,24556203,12972507,673622,0,10910074
201503,75.7,강동구,44134.38848,89.8,76.821,27.3,21.67237754,27.33289899,460.6,365.2,"-1,054",0,10,1,3,2753,112,,강동구201501,24556203,12972507,673622,0,10910074
201504,76.3,강동구,46826.22004,91.4,80.094,25.7,21.25753543,25.68366402,283.8,234.9,"-1,216",0,10,1,3,2753,51,,강동구201501,24556203,12972507,673622,0,10910074
201505,76.7,강동구,46773.96494,92.3,87.589,31.8,26.12220782,31.84748208,325.6,267,-951,0,10,1,3,2753,44,,강동구201501,24556203,12972507,673622,0,10910074
201506,77.1,강동구,46305.77345,93,94.473,27.9,22.83815906,27.93766884,353.6,289.1,"-1,281",0,10,1,3,2753,39,,강동구201501,24556203,12972507,673622,0,10910074
201507,77.5,강동구,46491.305,93.8,97.574,24,19.56034873,23.95687685,394.2,321.9,-988,1,10,1,3,2753,25,,강동구201501,24556203,12972507,673622,0,10910074
201508,78,강동구,46598.97654,94.4,100.88,20.8,16.86065389,20.83864147,438.8,355,-561,0,10,1,3,2753,16,,강동구201501,24556203,12972507,673622,0,10910074
201509,78.4,강동구,48043.3397,95.1,105.04,23.2,19.05420528,23.20187574,431.2,354.1,-456,0,10,1,3,2753,24,,강동구201501,24556203,12972507,673622,0,10910074
201510,78.7,강동구,48874.59134,95.3,77.675,26.9,21.04714571,26.87546124,470.4,368.4,-697,0,10,1,3,2753,12,,강동구201501,24556203,12972507,673622,0,10910074
201511,78.9,강동구,47436.34815,95.8,81.656,25,20.71925217,25.02738801,292,241.7,-582,0,10,1,3,2753,3,,강동구201501,24556203,12972507,673622,0,10910074
201512,79.1,강동구,46271.63313,96.1,88.057,29.2,24.0680277,29.21419417,343,282.6,-727,0,10,1,3,2753,3,,강동구201501,24556203,12972507,673622,0,10910074
201601,79.1,강동구,48787.14863,96.5,95.482,28.7,23.35008404,28.68245973,354.5,288.6,-396,0,10,1,3,2399,3,,강동구201601,24556203,12972507,673622,0,10910074
201602,79.2,강동구,44276.76327,96.8,98.782,22.5,18.1711324,22.46606018,414.2,335,-603,0,10,1,3,2399,3,,강동구201601,24556203,12972507,673622,0,10910074
201603,79.2,강동구,46686.44744,96.9,101.86,20.1,16.31221994,20.08666957,451.7,366.8,-698,0,10,1,3,2399,3,,강동구201601,24556203,12972507,673622,0,10910074
201604,79.2,강동구,49096.66772,97.2,105.07,23.2,18.90388232,23.22709339,434.7,353.8,-659,0,10,1,3,2399,9,,강동구201601,24556203,12972507,673622,0,10910074
201605,79.5,강동구,47687.85069,97.5,78.221,27.5,21.51207375,27.46913582,470.4,368.4,-837,0,10,1,3,2399,7,,강동구201601,24556203,12972507,673622,0,10910074
201606,79.9,강동구,50238.02012,97.6,82.827,23.3,19.33805212,23.32941353,303.3,251.4,-704,0,10,1,3,2399,5,,강동구201601,24556203,12972507,673622,0,10910074
201607,80.2,강동구,49262.69822,97.7,89.875,27.8,22.97097476,27.83815634,328.1,270.7,-422,0,10,1,3,2399,4,,강동구201601,24556203,12972507,673622,0,10910074
201608,80.6,강동구,50647.30002,97.7,96.158,25.6,20.99280729,25.62073145,362,296.6,-651,1,10,1,3,2399,3,,강동구201601,24556203,12972507,673622,0,10910074
201609,80.9,강동구,50224.20396,97.6,98.845,21.1,17.09525031,21.139157,419.3,339.1,-289,0,10,1,3,2399,3,,강동구201601,24556203,12972507,673622,0,10910074
201610,81.5,강동구,51461.03968,97.4,102.98,20.8,16.97277601,20.80588129,427.1,348.4,-656,0,10,1,3,2399,1,,강동구201601,24556203,12972507,673622,0,10910074
201611,82.1,강동구,50400.10217,97.4,105.21,23.4,18.80715458,23.36698408,444.5,357.8,-459,1,10,1,3,2399,0,,강동구201601,24556203,12972507,673622,0,10910074
201612,82,강동구,51492.44544,97.3,79.08,23.4,19.37280455,23.36060533,275.8,228.7,-675,0,10,1,5,2399,0,,강동구201601,24556203,12972507,673622,0,10910074
201701,81.9,강동구,50822.7877,96.8,85.403,29,23.98000859,29.03903919,303.3,250.5,317,0,10,1,5,2427,36,,강동구201701,24556203,12972507,673622,0,10910074
201702,81.9,강동구,50224.14822,96.5,91.227,31.1,25.48485796,31.06001274,337.1,276.6,915,0,10,1,5,2427,36,,강동구201701,24556203,12972507,673622,0,10910074
201703,81.9,강동구,49833.77034,96.1,97.177,26.8,21.69561988,26.81584031,385.8,312.1,326,0,10,1,5,2427,30,,강동구201701,24556203,12972507,673622,0,10910074
201704,81.9,강동구,53629.59063,95.9,99.83,22.7,18.39032589,22.69287003,426,345.2,6,0,10,1,5,2427,20,,강동구201701,24556203,12972507,673622,0,10910074
201705,82.2,강동구,54353.48493,96.1,103.52,22.2,18.23104653,22.23066775,430.2,352.8,-5,0,10,1,5,2427,20,,강동구201701,24556203,12972507,673622,0,10910074
201706,83.5,강동구,56867.51087,97.3,75.709,24,19.01531338,24.03993153,476.3,376.7,-317,3,10,1,5,2427,0,,강동구201701,24556203,12972507,673622,0,10910074
