yyyymm,buy_index,sgg,rent_index,cpi,pir,move_population,subway,department_store,apart_brand,marry,unsold
201303,80.1,강북구,72,95.086,27.2,-91,3,1,2,1975,63
201304,79.9,강북구,72.3,98.881,22.5,-271,3,1,2,1975,63
201305,79.8,강북구,72.5,101.72,22.2,-346,3,1,2,1975,62
201306,79.7,강북구,72.7,104.54,23.6,-365,3,1,2,1975,62
201307,79.6,강북구,73.2,78.065,22.2,-323,3,1,2,1975,62
201308,79.5,강북구,74,82.593,29.9,-169,3,1,2,1975,62
201309,79.6,강북구,75.6,89.515,28.2,-169,3,1,2,1975,62
201310,79.6,강북구,77.4,95.59,25.7,-201,3,1,2,1975,62
201311,79.7,강북구,77.9,98.727,22.5,-306,3,1,2,1975,62
201312,79.6,강북구,78.1,103.07,22.7,-513,3,1,2,1975,62
201401,79.6,강북구,78.4,104.91,24.4,-257,3,1,2,1819,62
201402,79.9,강북구,79,78.846,22.7,-224,3,1,2,1819,48
201403,80.1,강북구,79.6,85.013,28,-370,3,1,2,1819,48
201404,80.2,강북구,80.2,91.227,27.5,-296,3,1,2,1819,48
201405,80.1,강북구,80.5,96.907,24.7,-51,3,1,2,1819,48
201406,80.1,강북구,81,99.82,21.7,28,3,1,2,1819,47
201407,80.1,강북구,81.4,103.78,21.2,-49,3,1,2,1819,47
201408,80.1,강북구,82.2,75.775,25.6,-75,3,1,2,1819,42
201409,80.2,강북구,82.4,79.704,26,-262,3,1,2,1819,18
201410,80.3,강북구,82.8,86.028,28.5,-316,3,1,2,1819,12
201411,80.3,강북구,83.1,92.94,28.2,-244,3,1,2,1819,9
201412,80.3,강북구,83.5,97.114,24.8,-262,3,1,2,1819,3
201501,80.4,강북구,84.1,100.18,22.5,-77,3,1,2,1715,3
201502,80.5,강북구,84.5,104.31,23.2,34,3,1,2,1715,3
201503,80.7,강북구,85.4,76.887,27.4,-194,3,1,2,1715,2
201504,81,강북구,85.9,80.251,26.2,-293,3,1,2,1715,2
201505,81.3,강북구,86.5,87.589,31.8,-212,3,1,2,1715,1
201506,81.6,강북구,87.2,94.382,26.7,-263,3,1,2,1715,1
201507,81.9,강북구,88,98.114,23.9,-234,3,1,2,1715,0
201508,82.3,강북구,88.9,100.92,20.9,-207,3,1,2,1715,0
201509,83,강북구,90.1,105.7,21.8,-242,3,1,2,1715,0
201510,83.5,강북구,90.7,78.065,26.9,-282,3,1,2,1715,0
201511,84.1,강북구,91.8,81.89,24.9,-379,3,1,2,1715,0
201512,84.3,강북구,92.5,88.135,29.2,-338,3,1,2,1715,0
201601,84.3,강북구,92.6,95.608,28.5,-144,3,1,2,1500,0
201602,84.5,강북구,93,98.989,22.3,-55,3,1,2,1500,0
201603,84.6,강북구,93.2,101.73,20.1,-184,3,1,2,1500,0
201604,84.7,강북구,93.4,104.86,23.4,-185,3,1,2,1500,0
201605,84.8,강북구,93.6,78.533,22.4,-252,3,1,2,1500,0
201606,85,강북구,94,83.295,23.9,-94,3,1,2,1500,0
201607,85.3,강북구,94.3,89.875,26.5,-129,3,1,2,1500,0
201608,85.5,강북구,94.6,96.807,25.6,-77,3,1,2,1500,0
201609,85.8,강북구,95,99.49,21.1,-179,3,1,2,1500,0
201610,86.3,강북구,95.6,103.12,20.3,-291,3,1,2,1500,0
201611,86.8,강북구,95.9,73.943,23.5,-316,3,1,2,1500,0
201612,86.9,강북구,96.1,79.392,24.4,-291,3,1,2,1500,0
201701,87.1,강북구,96.3,85.949,29.1,-78,3,1,2,1436,0
201702,87.1,강북구,96.5,90.777,30.4,-166,3,1,3,1436,0
201703,87.2,강북구,96.5,97.087,27.8,72,3,1,3,1436,0
201704,87.2,강북구,96.5,100.26,22.6,-76,3,1,3,1436,0
201705,87.3,강북구,96.5,102.86,22.3,-115,3,1,3,1436,0
201706,87.6,강북구,96.6,75.775,25.5,7,3,1,3,1436,0
201707,87.9,강북구,96.7,80.329,28,-191,3,1,3,1436,0
201708,88.6,강북구,97,86.418,31,-111,3,1,3,1436,0
201709,88.9,강북구,97.2,93.211,32.8,-211,11,1,3,1436,0
201710,89.2,강북구,97.4,97.691,27,-87,11,1,3,1436,0
201711,89.6,강북구,97.6,100.63,22.6,-162,11,1,3,1436,0
201712,89.8,강북구,97.7,104.56,24.2,-241,11,1,3,1436,0
201801,89.9,강북구,97.8,76.56,26.3,23,11,1,3,1344,0
201802,90.3,강북구,97.9,81.188,27.9,-5,11,1,3,1344,0
201803,90.7,강북구,98.1,87.901,31.6,9,11,1,3,1344,0
201804,91.1,강북구,98.2,94.292,30.4,-272,11,1,3,1344,0
201805,91.3,강북구,98.3,98.538,26.3,-282,11,1,3,1344,0
201806,91.7,강북구,98.5,100.76,25.2,-124,11,1,3,1344,0
201807,91.9,강북구,98.5,104.77,25.1,-313,11,1,3,1344,0
201808,92.3,강북구,98.6,77.987,26.7,-357,11,1,3,1344,0
201809,97.4,강북구,99.3,82.436,28.1,-186,11,1,3,1344,-
201810,99.5,강북구,99.8,88.974,31,-225,11,1,3,1344,-
201811,99.9,강북구,100,95.744,28.5,-291,11,1,3,1344,0
201812,99.9,강북구,100,99.133,25.3,-189,11,1,3,1344,0
201901,100,강북구,100,102.77,23.8,-114,11,1,3,1344,0
201902,100,강북구,99.9,105.31,23.6,-85,11,1,3,1344,0
201903,100,강북구,99.4,78.221,27.1,-354,11,1,3,1344,0
201904,99.9,강북구,99.3,84.076,25.6,-388,11,1,3,1344,-
201905,99.9,강북구,99.3,89.965,30.8,-306,11,1,3,1344,-
201906,99.9,강북구,99.3,96.185,29.3,-219,11,1,3,1344,-
201907,100,강북구,99.2,99.47,25.4,-335,11,1,3,1344,0
201908,100.2,강북구,99.3,103.28,24.2,-195,11,1,3,1344,0
200701,80.9,강서구,52.7,97.465,22.9,223,9,0,3,4233,-
200702,81.1,강서구,52.8,100.55,22,124,9,0,3,4233,-
200703,81.2,강서구,53,104.55,24.7,163,9,0,3,4233,-
200704,81.5,강서구,53.2,77.019,26.1,90,9,0,3,4233,-
200705,81.4,강서구,53.2,80.719,26.1,124,9,0,3,4233,-
200706,81.6,강서구,53,87.589,29.6,-28,9,0,3,4233,-
200707,81.8,강서구,52.9,94.292,26.7,-13,9,0,3,4233,-
200708,81.9,강서구,53,98.313,22.2,98,9,0,3,4233,-
200709,82.2,강서구,53.1,100.87,23.1,-107,9,0,3,4233,-
200710,82.2,강서구,53,105.33,25,147,9,0,3,4233,-
200711,82.2,강서구,53,78.065,26,397,9,0,3,4233,-
200712,82.2,강서구,52.5,81.968,28.1,282,9,0,3,4233,0
200802,82.5,강서구,52.3,95.644,26.9,1279,9,0,4,4283,-
200803,83.3,강서구,52.6,99.232,22.5,813,9,0,4,4283,-
200804,84.4,강서구,52.8,101.89,24.1,882,9,0,4,4283,63
200805,85.5,강서구,53.2,105.26,26.4,550,9,0,4,4283,63
200806,86.4,강서구,53.3,78.456,21.4,461,9,0,4,4283,78
200807,86.8,강서구,53.4,83.53,27.3,496,9,0,4,4283,78
200808,86.8,강서구,53.4,89.695,30.2,519,9,0,4,4283,78
200809,87.1,강서구,53.9,96.564,24.7,454,9,0,4,4283,78
200810,87.1,강서구,54.3,99.56,22.7,53,9,0,4,4283,128
200811,86.7,강서구,54,102.97,23.8,235,9,0,4,4283,128
200812,86.1,강서구,53.3,74.269,26.7,-9,9,0,4,4283,120
200801,82.3,강서구,52.3,88.447,31.8,1046,9,0,4,4283,-
200901,85.4,강서구,52.5,79.548,26.2,77,9,0,4,4141,117
200902,85.2,강서구,52.3,85.872,30.1,177,9,0,4,4141,117
200903,85.2,강서구,52.7,91.047,29.2,-80,9,0,4,4141,117
200904,85.2,강서구,52.9,97.069,24.5,221,9,0,4,4141,24
200905,85.3,강서구,53.2,100.51,22.3,112,9,0,4,4141,7
200906,85.6,강서구,54.5,103.16,22.5,-203,9,0,4,4141,26
200907,85.9,강서구,55.4,75.775,27.2,-421,16,0,4,4141,25
200908,86.1,강서구,56.5,80.094,25.9,-501,16,0,4,4141,25
200909,86.7,강서구,59.4,86.808,29.2,-475,16,0,4,4141,24
200910,87.1,강서구,60.2,93.391,27.4,-585,16,0,4,4141,24
200911,87.1,강서구,60.2,97.438,23.6,-446,16,0,4,4141,24
200912,87,강서구,60.2,101.03,22.5,-457,16,0,4,4141,24
201001,87,강서구,60.3,104.19,23.5,-35,16,0,4,4247,24
201002,87.1,강서구,60.6,76.626,23.7,-86,16,0,4,4247,21
201003,86.7,강서구,60.9,81.578,26.3,-302,16,0,4,4247,21
201004,86.6,강서구,61.2,88.135,28,-301,16,0,4,4247,21
201005,86.1,강서구,61.6,94.563,24.8,-53,16,0,4,4247,21
201006,85.7,강서구,61.7,98.727,22.2,-73,16,0,4,4247,21
201007,85,강서구,61.8,101.15,21.3,-270,16,0,4,4247,21
201008,84.6,강서구,61.8,104.49,22.9,-114,16,0,4,4247,21
201009,84.3,강서구,62.4,77.752,24.9,-292,16,0,4,4247,21
201010,84,강서구,63.5,82.515,25.4,-317,16,0,4,4247,21
201011,84,강서구,64.1,89.154,26.1,-356,16,0,4,4247,21
201012,84,강서구,64.5,95.644,25.5,-525,16,0,4,4247,21
201101,83.9,강서구,65.1,98.845,21.3,-19,16,0,4,4276,21
201102,83.9,강서구,66.2,103,21,-70,16,0,4,4276,21
201103,83.9,강서구,66.9,105.17,25.7,-271,16,0,4,4276,14
201104,83.9,강서구,67.5,78.456,27.4,-69,16,0,4,4276,14
201105,83.8,강서구,67.8,84.466,27.5,-320,16,0,4,4276,14
201106,83.6,강서구,68,90.416,28.2,-225,16,0,4,4276,14
201107,83.5,강서구,68.3,96.384,25.3,-352,16,0,4,4276,14
201108,83.2,강서구,69.3,99.63,21.6,-300,16,0,4,4276,14
201109,82.9,강서구,71,103.89,22.9,-143,16,0,4,4276,11
201110,82.8,강서구,71.6,75.055,27.3,-209,16,0,4,4276,11
201111,82.6,강서구,72.2,79.471,24.1,-160,16,0,4,4276,11
201112,82.5,강서구,72,86.184,29.7,-360,16,1,4,4276,9
201201,82.4,강서구,72,92.58,28,40,16,1,4,4432,9
201202,82.3,강서구,72.2,96.925,24.2,-78,16,1,4,4432,9
201203,81.9,강서구,72.6,100.33,20.9,-176,16,1,4,4432,5
201204,81.5,강서구,72.5,104.32,23.4,7,16,1,4,4432,5
201205,81.2,강서구,72.5,76.821,27,-154,16,1,4,4432,5
201206,80.7,강서구,72.4,80.094,24.4,-11,16,1,4,4432,5
201207,80.3,강서구,72.4,87.589,27.3,12,16,1,4,4432,61
201208,80,강서구,72.5,94.473,29,-104,16,1,4,4432,61
201209,79.4,강서구,73,97.574,23.8,40,16,1,4,4432,61
201210,78.8,강서구,73.5,100.88,21.2,-129,16,1,4,4432,60
201211,78.5,강서구,73.6,105.04,24.1,-16,16,1,4,4432,60
201212,78.1,강서구,73.5,77.675,27.4,-308,16,1,4,4432,57
201301,77.8,강서구,73.9,81.656,24.6,-22,16,1,4,4331,57
201302,77.6,강서구,74.2,88.057,30.4,262,16,1,4,4331,57
201303,77.1,강서구,74.5,95.482,27.2,254,16,1,4,4331,57
201304,76.8,강서구,75.2,98.782,22.5,159,16,1,4,4331,57
201305,76.7,강서구,75.5,101.86,22.3,96,16,1,4,4331,56
201306,76.5,강서구,75.8,105.07,24.3,75,16,1,4,4331,56
201307,76.4,강서구,77,78.221,22.4,-4,16,1,4,4331,56
201308,76.2,강서구,78.4,82.827,29.1,112,16,1,4,4331,56
201309,76.1,강서구,79.8,89.875,27.7,141,16,1,4,4331,56
201310,76.3,강서구,81.4,96.158,25.8,109,16,1,4,4331,56
201311,76.4,강서구,82.5,98.845,21.4,70,16,1,4,4331,56
201312,76.4,강서구,83.6,102.98,22.8,-148,16,1,4,4331,56
201401,76.4,강서구,84.1,105.21,24.7,95,16,1,4,4338,56
201402,76.5,강서구,84.7,79.08,22.7,-53,16,1,4,4338,56
201403,76.6,강서구,85.5,85.403,29,-14,16,1,4,4338,56
201404,76.5,강서구,85.6,91.227,28.8,-24,16,1,4,4338,56
201405,76.5,강서구,85.5,97.177,24.7,-30,17,1,4,4338,56
201406,76.2,강서구,84.4,99.83,21.7,791,17,1,4,4338,45
201407,76.1,강서구,83.8,103.52,22.3,1366,17,1,4,4338,45
201408,75.8,강서구,83.6,75.709,25.7,1760,17,1,4,4338,45
201409,75.8,강서구,83.7,80.173,25.1,896,17,1,4,4338,21
201410,75.9,강서구,84.1,86.184,28.6,770,17,1,4,4338,21
201411,76,강서구,84.5,93.03,28.5,358,17,1,4,4338,21
201412,76,강서구,85.1,97.465,23.7,324,17,1,4,4338,13
201501,76,강서구,85.6,100.55,22.5,423,17,1,4,4578,13
201502,76.2,강서구,86.4,104.55,23.3,288,17,1,4,4578,13
201503,76.7,강서구,87.7,77.019,26.7,348,17,1,4,4578,318
201504,77.3,강서구,89.2,80.719,27.6,240,17,1,4,4578,318
201505,77.7,강서구,89.9,87.589,31.7,162,17,1,4,4578,318
201506,78.3,강서구,91.1,94.292,26.8,343,17,1,4,4578,99
201507,78.9,강서구,92.3,98.313,23.8,344,17,1,4,4578,99
201508,79.4,강서구,93,100.87,21.3,305,17,1,5,4578,21
201509,80,강서구,94,105.33,21.8,209,17,1,5,4578,10
201510,80.6,강서구,94.6,78.065,26.9,-15,17,1,5,4578,0
201511,81.3,강서구,95.1,81.968,24.9,2,17,1,5,4578,0
201512,81.6,강서구,95.2,88.447,29.3,-145,17,1,5,4578,0
201601,81.7,강서구,95.4,95.644,27.4,450,17,1,5,4111,0
201602,81.8,강서구,95.6,99.232,22.2,290,17,1,5,4111,0
201603,81.8,강서구,95.8,101.89,20.2,422,17,1,5,4111,0
201604,82,강서구,95.9,105.26,22.7,195,17,1,5,4111,0
201605,82.3,강서구,96.2,78.456,22.3,199,17,1,5,4111,0
201606,82.7,강서구,96.5,83.53,25.2,66,17,1,5,4111,0
201607,83.1,강서구,96.6,89.695,26.5,-119,17,1,5,4111,17
201608,83.5,강서구,96.5,96.564,25.6,552,17,1,5,4111,4
201609,83.9,강서구,96.5,99.56,21.7,545,17,1,5,4111,3
201610,84.5,강서구,96.3,102.97,20.5,482,17,1,5,4111,0
201611,85,강서구,96.2,74.269,23.8,623,17,1,5,4111,0
201612,85.1,강서구,96.1,79.548,24.7,337,17,1,5,4111,0
201701,85.2,강서구,96.1,85.872,29.2,685,17,1,5,4069,0
201702,85.3,강서구,96,91.047,29.5,710,17,1,5,4069,0
201703,85.4,강서구,96,97.069,27.8,857,17,1,5,4069,0
201704,85.5,강서구,96.1,100.51,22.5,522,17,1,6,4069,0
201705,85.7,강서구,96.1,103.16,21.2,899,17,1,6,4069,0
201706,86.5,강서구,96.3,75.775,25.7,715,17,1,6,4069,0
201707,87.5,강서구,96.7,80.094,28.5,456,17,1,6,4069,0
201708,88.5,강서구,97,86.808,31.1,450,17,1,6,4069,0
201709,88.7,강서구,97.1,93.391,32.9,297,17,1,6,4069,0
201710,88.8,강서구,97.1,97.438,26.7,158,17,1,6,4069,0
201711,89.1,강서구,97.3,101.03,22.6,197,17,1,6,4069,0
201712,89.3,강서구,97.4,104.19,24.3,236,17,1,6,4069,0
201801,89.8,강서구,97.7,76.626,27.2,356,17,1,6,3835,0
201802,90.1,강서구,97.9,81.578,28.1,382,17,1,6,3835,0
201803,90.8,강서구,98.1,88.135,30,198,17,1,6,3835,0
201804,91.4,강서구,98.2,94.563,30.3,-46,17,1,6,3835,0
201805,91.7,강서구,98.2,98.727,26.3,-165,17,1,6,3835,0
201806,92,강서구,98.2,101.15,24,-95,17,1,6,3835,0
201807,92.7,강서구,98.3,104.49,25.2,-136,17,1,6,3835,0
201808,94.1,강서구,98.6,77.752,26.7,-37,17,1,6,3835,0
201809,97.7,강서구,99.1,82.515,28.3,61,17,1,6,3835,-
201810,99.6,강서구,99.7,89.154,31,-85,17,1,6,3835,-
201811,99.9,강서구,100,95.644,29.9,67,17,1,6,3835,0
201812,100,강서구,100,98.845,25.1,-39,17,1,6,3835,0
201901,100,강서구,100,103,23.8,377,17,1,6,3835,0
201902,100,강서구,99.9,105.17,25.1,286,17,1,6,3835,0
201903,99.9,강서구,99.6,78.456,27.1,203,17,1,6,3835,0
201904,99.8,강서구,99.5,84.466,24.8,146,17,1,6,3835,-
201905,99.8,강서구,99.4,90.416,31.5,169,17,1,6,3835,-
201906,99.7,강서구,99.4,96.384,29.3,-152,17,1,6,3835,-
201907,99.5,강서구,99.4,99.63,25,-20,17,1,6,3835,0
201908,99.5,강서구,99.7,103.89,24.2,-80,17,1,6,3835,0
200701,76.2,관악구,54.9,97.691,23.6,795,5,1,1,4880,-
200702,76.8,관악구,55.3,100.63,22.1,724,5,1,1,4880,-
200703,77,관악구,55.6,104.56,25,687,5,1,1,4880,-
200704,77,관악구,56.1,76.56,26.1,152,5,1,1,4880,-
200705,77,관악구,56.1,81.188,26.4,249,5,1,1,4880,-
200706,77.1,관악구,56.3,87.901,28.7,-94,5,1,1,4880,-
200707,77.3,관악구,56.4,94.292,26.7,183,5,1,1,4880,-
200708,77.7,관악구,56.6,98.538,22.2,210,5,1,1,4880,-
200709,78.1,관악구,56.6,100.76,22,-77,5,1,1,4880,-
200710,78.4,관악구,57,104.77,25,-60,5,1,1,4880,-
200711,78.7,관악구,57,77.987,26.4,-225,5,1,1,4880,-
200712,78.8,관악구,57.1,82.436,28.2,-186,5,1,1,4880,0
200802,79.4,관악구,57.1,95.744,26.5,362,5,1,1,4509,-
200803,79.8,관악구,57.2,99.133,22.5,784,5,1,1,4509,-
200804,81.4,관악구,57.5,102.77,24.2,528,5,1,1,4509,-
200805,82.1,관악구,57.6,105.31,27.2,404,5,1,1,4509,-
200806,82.7,관악구,57.6,78.221,21.4,271,5,1,1,4509,0
200807,82.9,관악구,57.7,84.076,26,-1,5,1,1,4509,-
200808,83,관악구,57.7,89.965,30.2,266,5,1,1,4509,-
200809,83.1,관악구,57.7,96.185,24.6,-32,5,1,1,4509,-
200810,83.2,관악구,57.7,99.47,21.7,-445,5,1,1,4509,-
200811,83.2,관악구,57.5,103.28,24,-421,5,1,1,4509,0
200812,82.3,관악구,55.3,74.728,26.7,-421,5,1,1,4509,0
200801,79.1,관악구,57.1,88.974,31.8,551,5,1,1,4509,-
200901,81.9,관악구,54.5,79.626,26.4,102,5,1,1,4296,74
200902,81.8,관악구,54.6,86.106,30.1,145,5,1,1,4296,74
200903,81.5,관악구,55.1,92.039,30.7,656,5,1,1,4296,66
200904,81.2,관악구,55.9,97.069,24.4,108,5,1,1,4296,60
200905,81.2,관악구,56.2,100.36,22.3,216,5,1,1,4296,48
200906,81.4,관악구,56.5,103.57,23.9,-85,5,1,1,4296,48
200907,81.5,관악구,57.1,76.233,27.3,-293,5,1,1,4296,30
200908,81.6,관악구,57.3,79.861,25.1,-216,5,1,1,4296,30
200909,82.2,관악구,59.1,87.355,29.5,-211,5,1,1,4296,30
200910,82.5,관악구,59.8,93.842,27.4,-413,5,1,1,4296,30
200911,82.6,관악구,60.2,97.429,23.3,-675,5,1,1,4296,48
200912,82.5,관악구,60.4,100.71,22.6,-524,5,1,1,4296,48
201001,82.6,관악구,60.6,104.15,23.6,-29,5,1,1,4365,48
201002,82.8,관악구,60.9,77.362,23.7,99,5,1,1,4365,48
201003,82.7,관악구,61,81.656,26.9,269,5,1,1,4365,48
201004,82.5,관악구,61.7,88.214,28.9,-143,5,1,1,4365,1
201005,82.2,관악구,61.8,95.086,24.9,-221,5,1,1,4365,0
201006,81.9,관악구,61.8,98.881,22.2,-113,5,1,1,4365,0
201007,81.6,관악구,61.8,101.72,21.7,-115,5,1,1,4365,0
201008,81.4,관악구,61.8,104.54,23.1,-271,5,1,1,4365,0
201009,81.4,관악구,61.8,78.065,23.5,-172,5,1,1,4365,0
201010,81.4,관악구,62.3,82.593,27.4,-243,5,1,1,4365,0
201011,81.3,관악구,62.6,89.515,26.1,-459,5,1,1,4365,0
201012,81.2,관악구,63.1,95.59,24.4,-281,5,1,1,4365,0
201101,81.2,관악구,63.9,98.727,21.3,209,5,1,1,4372,0
201102,81.4,관악구,65.4,103.07,21,583,5,1,1,4372,0
201103,81.6,관악구,66.8,104.91,25.2,84,5,1,1,4372,0
201104,81.7,관악구,67.4,78.846,27.3,-273,5,1,1,4372,0
201105,81.6,관악구,68,85.013,28.9,-331,5,1,1,4372,0
201106,81.6,관악구,69.3,91.227,28.2,-168,5,1,1,4372,0
201107,81.5,관악구,70,96.907,25.2,-254,5,1,1,4372,0
201108,81.5,관악구,70.5,99.82,22.8,-119,5,1,1,4372,0
201109,81.4,관악구,71.5,103.78,23.1,-168,5,1,1,4372,0
201110,81.4,관악구,71.9,75.775,27.4,-231,5,1,1,4372,0
201111,81.3,관악구,72.1,79.704,24.5,-469,5,1,1,4372,0
201112,81.2,관악구,71.8,86.028,29.8,-207,5,1,1,4372,0
201201,81.1,관악구,71.9,92.94,26.7,152,5,1,1,4457,0
201202,81.1,관악구,71.9,97.114,24.1,541,5,1,1,4457,0
201203,81,관악구,72.1,100.18,20.9,262,5,1,1,4457,0
201204,80.7,관악구,72.4,104.31,22,-59,5,1,1,4457,0
201205,80.5,관악구,72.3,76.887,27,107,5,1,1,4457,0
201206,80.4,관악구,72.5,80.251,24.3,-15,5,1,1,4457,0
201207,80.1,관악구,72.5,87.589,27.5,-80,5,1,1,4457,0
201208,79.9,관악구,72.4,94.382,28.9,-1,5,1,1,4457,0
201209,79.6,관악구,72.6,98.114,23.6,-146,5,1,1,4457,0
201210,78.8,관악구,73,100.92,21.3,-389,5,1,1,4457,0
201211,78.3,관악구,73.2,105.7,24.2,-213,5,1,1,4457,0
201212,77.9,관악구,73.4,78.065,25.2,-386,5,1,1,4457,0
201301,77.6,관악구,73.5,81.89,25,127,5,1,1,4183,0
201302,77.6,관악구,73.6,88.135,29,281,5,1,1,4183,0
201303,77.5,관악구,74,95.608,27.1,407,5,1,1,4183,0
201304,77.3,관악구,74.5,98.989,22.4,-115,5,1,1,4183,0
201305,77.3,관악구,74.8,101.73,21.8,-105,5,1,1,4183,0
201306,77.3,관악구,75,104.86,24.5,-298,5,1,1,4183,0
201307,77.1,관악구,75.3,78.533,22.8,-194,5,1,1,4183,0
201308,77,관악구,76.3,83.295,29.1,-111,5,1,1,4183,0
201309,77,관악구,77,89.875,26.9,-266,5,1,1,4183,0
201310,77.1,관악구,77.7,96.807,26.7,-293,5,1,1,4183,0
201311,77.2,관악구,78.5,99.49,21.4,-437,5,1,1,4183,0
201312,77.2,관악구,79,103.12,23,-577,5,1,1,4183,0
201401,77.2,관악구,79.7,73.943,26.1,-18,5,1,1,3949,0
201402,77.3,관악구,80.5,79.392,22.8,410,5,1,1,3949,0
201403,77.5,관악구,80.9,85.949,28.6,340,5,1,1,3949,0
201404,77.6,관악구,81.1,90.777,28.8,7,5,1,1,3949,0
201405,77.6,관악구,81.3,97.087,24.7,-67,5,1,1,3949,0
201406,77.5,관악구,81.5,100.26,20.7,-203,5,1,1,3949,0
201407,77.5,관악구,81.6,102.86,22.4,-277,5,1,1,3949,0
201408,77.5,관악구,81.8,75.775,26.6,-253,5,1,1,3949,0
201409,77.7,관악구,82.3,80.329,25.1,-212,5,1,1,3949,0
201410,77.8,관악구,82.9,86.418,28.7,-341,5,1,1,3949,0
201411,77.8,관악구,83.3,93.211,27.9,-449,5,1,1,3949,0
201412,77.7,관악구,83.6,97.691,23.7,-220,5,1,1,3949,0
201501,77.7,관악구,83.7,100.63,22.5,319,5,1,1,3859,0
201502,77.8,관악구,84.2,104.56,23.9,536,5,1,1,3859,0
201503,78.1,관악구,85,76.56,26.6,451,5,1,1,3859,0
201504,78.4,관악구,85.9,81.188,27.4,32,5,1,1,3859,0
201505,78.8,관악구,86.7,87.901,31.6,-365,5,1,1,3859,0
201506,79.1,관악구,87.5,94.292,26.8,-285,5,1,1,3859,0
201507,79.7,관악구,88.4,98.538,22.8,-304,5,1,1,3859,0
201508,80.1,관악구,89.2,100.76,21.3,-129,5,1,1,3859,0
201509,80.6,관악구,90,104.77,21.9,-131,5,1,1,3859,0
201510,80.9,관악구,90.5,77.987,27.1,-274,5,1,1,3859,0
201511,81.4,관악구,91.2,82.436,25.3,-482,5,1,1,3859,0
201512,81.6,관악구,91.5,88.974,30.5,-250,5,1,1,3859,0
201601,81.7,관악구,91.9,95.744,27.2,543,5,1,1,3537,0
201602,81.9,관악구,92.2,99.133,22.1,754,5,1,1,3537,0
201603,82,관악구,92.6,102.77,21.4,480,5,1,1,3537,0
201604,82.1,관악구,92.7,105.31,22.9,109,5,1,1,3537,0
201605,82.3,관악구,93.2,78.221,21.8,84,5,1,1,3537,0
201606,82.6,관악구,93.4,84.076,25.7,-103,5,1,1,3537,0
201607,83,관악구,93.8,89.965,26.5,109,5,1,1,3537,0
201608,83.5,관악구,94.2,96.185,24.3,-26,5,1,1,3537,0
201609,83.8,관악구,94.3,99.47,21.7,-227,5,1,1,3537,0
201610,84.2,관악구,94.6,103.28,20.7,-287,5,1,1,3537,0
201611,84.4,관악구,94.9,74.728,22.8,-338,5,1,1,3537,0
201612,84.5,관악구,94.9,79.626,25,-305,5,1,1,3537,0
201701,84.6,관악구,94.9,86.106,28.9,397,5,1,1,3205,0
201702,84.6,관악구,94.9,92.039,29.5,783,5,1,1,3205,0
201703,84.7,관악구,94.9,97.069,27.7,518,5,1,1,3205,0
201704,84.7,관악구,95,100.36,22.8,8,5,1,1,3205,0
201705,84.8,관악구,95.2,103.57,21.2,54,5,1,1,3205,0
201706,85.3,관악구,95.5,76.233,25.8,54,5,1,1,3205,0
201707,86,관악구,95.9,79.861,28.6,-106,5,1,1,3205,0
201708,87.2,관악구,96.4,87.355,31.1,154,5,1,1,3205,0
201709,87.3,관악구,96.6,93.842,31.4,-146,5,1,1,3205,0
201710,87.6,관악구,96.8,97.429,26.7,-115,5,1,1,3205,0
201711,87.9,관악구,97,100.71,22.6,-226,5,1,1,3205,0
201712,88.1,관악구,97,104.15,23.8,-102,5,1,1,3205,0
201801,88.4,관악구,97.2,77.362,27.3,825,5,1,1,3090,0
201802,88.8,관악구,97.3,81.656,28.9,840,5,1,1,3090,0
201803,89.4,관악구,97.4,88.214,30,1057,5,1,1,3090,0
201804,90,관악구,97.5,95.086,30.4,417,5,1,1,3090,0
201805,90.4,관악구,97.6,98.881,27.2,15,5,1,1,3090,0
201806,91.2,관악구,97.7,101.72,24,280,5,1,1,3090,0
201807,92.2,관악구,98.3,104.54,25.2,246,5,1,1,3090,0
201808,94,관악구,98.4,78.065,27.1,469,5,1,1,3090,0
201809,97.4,관악구,99.2,82.593,28.5,357,5,1,1,3090,-
201810,99.5,관악구,99.6,89.515,29.6,13,5,1,1,3090,-
201811,99.8,관악구,99.9,95.59,29.9,-329,5,1,1,3090,0
201812,100,관악구,100.1,98.727,25,38,5,1,1,3090,0
201901,100,관악구,100,103.07,22.7,665,5,1,1,3090,0
201902,100,관악구,99.8,104.91,25.1,1147,5,1,1,3090,0
201903,99.8,관악구,99.6,78.846,27.1,693,5,1,1,3090,0
201904,99.7,관악구,99.5,85.013,24.8,65,5,1,1,3090,-
201905,99.7,관악구,99.4,91.227,32,417,5,1,1,3090,-
201906,99.6,관악구,99.3,96.907,29.3,135,5,1,2,3090,-
201907,99.6,관악구,99.3,99.82,25,236,5,1,2,3090,0
201908,99.8,관악구,99.3,103.78,24.3,344,5,1,2,3090,0
200701,83,광진구,55.8,97.438,23.6,56,9,0,1,3023,187
200702,83.1,광진구,55.8,101.03,22.2,213,9,0,1,3023,107
200703,83.2,광진구,56.1,104.19,24.1,214,9,0,1,3023,187
200704,83,광진구,56.2,76.626,26.1,176,9,0,1,3023,187
200705,82.6,광진구,55.9,81.578,26.2,168,9,0,1,3023,187
200706,82.4,광진구,55.9,88.135,28.6,118,9,0,1,3023,187
